,absolutely,acne,actually,adovia,affordable,amazing,application,apply,argan,art,average,away,awesome,axe,bad,bar,base,beautiful,beauty,best,better,big,bit,black,blush,body,bottle,bought,brand,brush,brushes,buy,care,cheap,clay,clean,cleans,cleanser,cleansing,clear,coat,color,colors,concealer,conditioner,cool,coverage,cream,creamy,cute,daily,dark,daughter,day,days,dead,deal,decent,deep,definitely,designs,did,didn,difference,different,disappointed,disposable,does,doesn,don,dont,dotting,dove,dry,dryer,drying,easy,effective,exactly,excellent,expected,expensive,eye,eyelashes,eyes,eyeshadow,fabulous,face,facial,fantastic,far,fast,favorite,feel,feeling,feels,finally,fine,flat,foundation,fragrance,free,fresh,frizz,fun,gel,gems,gentle,gets,gives,goes,good,gorgeous,got,greasy,great,hair,hands,happy,hard,heavy,helps,high,home,horrible,hot,hype,impressed,inexpensive,iron,item,job,just,kids,know,lashes,lasting,lasts,leave,leaves,left,light,lightweight,like,liked,line,little,long,look,looking,looks,lot,lotion,lots,love,loved,lovely,loves,make,makes,makeup,mascara,mask,meh,men,mild,mineral,miracle,moisture,moisturizer,moisturizing,money,moroccan,mud,nail,nails,natural,need,needs,new,nice,night,non,nyx,oil,oily,ok,okay,olay,old,opi,palette,pay,perfect,pink,plates,pleasant,pleased,polish,powder,pretty,price,primer,product,products,professional,protection,purchase,pure,quality,quick,quickly,razor,real,really,recommend,red,refreshing,results,review,rhinestones,right,salon,say,says,scalp,scent,scrub,sea,sensitive,serum,set,shadow,shampoo,shany,shave,shine,shiny,silky,simple,simply,size,skin,small,smell,smells,smooth,soap,soft,soothing,spf,spray,stamper,stamping,stars,sticky,straightener,strong,stuff,suave,summer,sun,sunscreen,super,sure,surprised,tape,texture,thing,think,time,toner,tool,tools,treatment,tried,try,use,used,uses,using,value,variety,ve,vitamin,wash,waste,way,wen,white,wife,wipes,wonderful,work,worked,working,works,worth,wow,yes
125,0,0,0,0,1,0,2,7,0,0,0,1,0,0,1,0,0,0,0,2,4,0,2,0,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,4,0,0,0,4,0,0,0,2,0,0,0,0,0,9,4,4,1,0,0,0,0,0,4,6,0,3,0,0,0,0,2,0,0,5,0,1,1,2,0,5,3,9,1,4,0,0,1,0,0,0,1,0,0,0,0,0,2,30,0,1,10,23,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,7,4,3,0,0,1,1,0,0,1,5,2,12,0,0,1,3,0,0,0,0,5,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,0,3,0,0,1,1,3,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,5,0,0,6,0,0,0,0,2,0,0,2,0,0,5,1,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,16,7,0,0,0,0,5,1,0,0,2,3,0,7,2,0,1,10,47,2,2,0,0,2,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,3,0,17,0,0,1
126,0,0,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,3,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10,1,0,0,0,0,1,0,2,3,4,0,8,1,0,0,0,1,0,0,0,0,0,2,0,5,5,0,9,0,0,0,0,5,1,2,0,0,0,0,0,0,1,7,27,0,0,14,27,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,2,0,0,0,8,7,9,0,0,4,1,0,1,1,1,14,0,6,0,0,0,1,0,0,0,0,0,0,3,0,0,4,6,5,0,0,0,0,1,0,1,1,4,15,0,6,0,0,0,0,1,0,0,0,0,1,3,0,0,4,1,0,0,1,0,0,9,0,0,15,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,2,0,10,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,11,1,7,8,5,0,2,2,4,0,0,0,0,4,0,1,4,0,4,9,48,0,1,0,0,1,1,0,2,0,0,0,0,0,0,4,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,18,0,0,0
127,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,1,11,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,1,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2,15,2,1,0
128,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,3,2,0,0,0,1,1,1,2,0,0,0,0,2,4,1,0,0,0,0,3,0,0,1,13,0,0,5,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,15,4,7,0,0,2,0,0,0,0,0,5,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,2,30,1,0,0,0,0,0,0,0,0,0,10,0,5,0,2,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,8,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,15,1,0,10,0,2,2,0,0,1,0,6,0,0,0,0,1,0,0,1,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,1
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,1,1,0,0,0,7,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11,3,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
130,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,3,3,0,3,0,0,0,0,0,0,0,0,1,10,0,0,3,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,3,0,1,0,2,0,5,2,0,0,0,0,0,0,38,6,0,1,0,3,2,6,7,2,1,0,0,2,0,1,0,0,0,0,1,0,0,2,21,0,0,10,32,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,2,0,1,0,13,0,4,0,3,3,2,0,0,0,0,43,0,4,0,0,4,0,0,0,0,0,0,16,2,0,0,2,12,5,0,0,0,0,0,0,0,2,1,19,0,5,0,0,1,3,0,0,2,0,0,0,3,0,0,3,0,0,0,3,4,0,8,3,0,2,0,0,1,0,4,0,0,1,0,1,1,1,3,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,2,0,0,0,0,0,2,13,1,6,4,7,0,1,1,7,0,0,0,0,0,0,0,1,0,0,1,10,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,2,1,1,0,11,1,0,0
131,0,0,0,0,2,1,0,0,4,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,2,0,0,0,0,0,0,2,1,0,0,8,0,0,0,11,25,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,5,0,4,0,1,0,0,1,0,0,1,8,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,0,1,1,2,5,0,0,0,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,7,2,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,24,0,0,1,3,1,0,0,0,0,0,5,8,1,0,5,0,0,0,0,0,0,0,0,2,0,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,9,0,0,1
132,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,5,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,14,0,0,1,16,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,4,1,1,1,0,0,0,1,1,0,0,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,4,7,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,5,0,0,0,0,0,0,25,0,0,8,7,0,0,0,0,0,0,4,10,0,0,3,0,0,0,0,0,0,0,0,3,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,1,0
133,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,2,1,10,0,0,3,17,22,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,2,5,0,0,2,2,2,0,0,1,0,1,10,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,1,4,0,0,0,16,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,10,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,1,0,0,2,0,0,8,5,2,0,0,1,0,0,2,6,3,0,3,0,0,1,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,1
134,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,1,2,2,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,18,17,1,0,2,1,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,1,0,5,1,3,0,1,0,0,2,0,0,0,5,2,1,0,1,1,0,0,7,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,9,0,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,3,2,0,0,0,0,0,3,8,3,0,5,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,5,0,1,1,7,0,1,1
135,0,0,0,0,0,0,1,0,0,0,0,2,3,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,3,0,2,0,4,0,0,0,0,2,0,0,45,2,0,1,0,2,3,5,5,1,1,0,0,4,0,4,0,0,0,0,2,0,2,0,23,0,0,1,26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,2,2,1,0,7,0,0,1,0,0,0,0,1,0,0,4,0,0,2,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2,2,3,1,0,1,0,0,0,3,0,0,2,0,0,0,1,1,0,10,3,0,0,1,0,1,0,0,0,0,6,0,1,8,0,1,0,0,0,1,2,0,14,7,0,2,0,0,0,0,0,0,0,0,0,1,1,0,11,0,5,10,4,1,1,1,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,2,0,0,1,0,0,0,2,0,9,1,0,0
136,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,19,1,0,0,1,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,0,0,2,0,0,0,1,1,0,0,34,0,3,2,1,1,16,0,0,0,15,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,4,0,6,0,1,4,2,0,1,0,0,0,1,3,0,0,3,0,1,0,0,0,0,8,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,12,2,0,0,0,0,1,1,0,3,1,0,0,0,0,0,2,0,0,0,0,1,0,10,0,0,7,0,0,0,0,0,43,0,0,0,0,0,0,9,0,1,3,12,1,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,3,4,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1,0,0,8,0,0,0
137,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,9,3,3,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,1,0,1,0,0,16,4,0,1,0,1,0,0,0,0,0,0,0,0,0,36,4,0,0,0,1,2,4,0,1,1,0,0,4,0,0,0,0,0,0,8,0,0,1,25,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,6,0,3,2,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,12,3,0,0,1,0,4,0,0,0,0,0,0,1,0,1,8,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,10,3,0,0,0,0,1,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,4,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,3,0,3,1,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,0,1,0,1,0,8,0,0,0
138,0,0,0,0,0,2,2,0,0,0,0,1,5,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,2,0,0,0,1,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,19,0,0,0,5,0,0,0,0,1,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,6,1,0,2,0,0,1,0,0,0,0,14,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,7,0,0,0,0,0,3,5,0,0,0,0,1,3,0,0,0,0,0,0,4,4,0,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,0,0,2,4,1,0
139,0,0,0,0,0,1,0,3,0,9,0,0,1,0,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,1,3,16,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,3,0,29,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,2,2,3,1,0,0,0,5,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,4,0,0,0,1,13,2,0,0,0,0,6,3,0,0,0,0,1,1,0,0,0,0,0,0,4,5,0,10,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,26,0,2,0,1,0,0,0,0,1,0,2,1,0,0,5,5,0,0,0,1,2,0,0,0,0,1,2,0,1,1,4,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,14,0,0,0,0,0,0,0,0,5,5,0,0,0,3,1,0,2,4,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,6,24,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,3,1,0,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,2,2,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10,1,0,0
141,0,0,0,0,0,4,0,0,0,0,2,1,1,0,0,0,0,1,0,3,6,0,0,0,0,1,2,0,0,0,0,1,0,0,0,4,0,0,0,11,0,1,0,0,19,1,0,0,1,0,0,0,1,0,1,1,0,4,17,1,0,1,0,2,1,0,0,2,2,1,0,0,0,10,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,3,1,0,3,2,0,4,0,0,0,0,0,2,3,20,0,0,3,26,62,0,1,0,4,3,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,4,2,0,5,0,2,5,6,2,0,0,1,0,1,5,0,0,1,0,4,0,0,15,0,0,0,0,0,6,1,3,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,13,2,0,0,0,0,2,0,1,0,0,3,0,0,0,2,1,0,0,0,0,0,5,8,0,0,0,0,0,0,3,0,0,4,2,5,0,0,0,2,1,2,8,3,0,12,1,0,0,0,0,1,0,0,1,3,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,18,1,1,2,0,2,2,2,0,1,0,1,0,3,0,0,2,0,5,2,1,0,12,1,1,1
142,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,18,0,0,0,11,15,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,1,2,1,3,3,6,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,6,0,11,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,9,0,2,0
143,1,0,1,0,0,1,0,1,0,0,0,0,2,0,2,0,0,1,0,2,2,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,3,1,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,2,14,15,0,1,0,0,2,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,1,0,1,0,4,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,12,1,0,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,0,10,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,17,0,0,0
144,1,0,0,0,0,2,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,3,0,0,0,5,0,1,0,0,0,3,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,13,34,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,2,2,1,0,1,4,3,0,0,1,0,0,3,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2,0,0,0,0,1,0,0,0,0,2,0,0,0,3,1,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,3,1,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,2,0,1,8,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,0,0,0,4,0,6,0,0,0,0,1,0,0,0,7,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,1,0,0,1,0,0,1,7,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,5,10,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,1,15,2,2,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
